27-12-2020 14:19:01.684 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 16712 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\payment-concentrator\payment-concentrator-backend)
27-12-2020 14:39:16.243 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
27-12-2020 14:39:16.243 INFO  [main] o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3824 ms
27-12-2020 14:39:16.771 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
27-12-2020 14:39:16.888 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
27-12-2020 14:39:17.058 INFO  [main] o.h.annotations.common.Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
27-12-2020 14:39:17.284 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
27-12-2020 14:39:17.523 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
27-12-2020 14:39:17.542 INFO  [main] org.hibernate.dialect.Dialect - HHH000400: Using dialect: org.hibernate.dialect.MySQL8Dialect
27-12-2020 14:39:17.833 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
27-12-2020 14:39:17.841 INFO  [main] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
27-12-2020 14:39:17.845 INFO  [main] o.a.catalina.core.StandardService - Stopping service [Tomcat]
27-12-2020 14:39:17.866 INFO  [main] o.s.b.a.l.ConditionEvaluationReportLoggingListener - 

Error starting ApplicationContext. To display the conditions report re-run your application with 'debug' enabled.
27-12-2020 14:43:02.041 INFO  [main] com.la.LiteraryAssociationApp - Starting LiteraryAssociationApp on DESKTOP-S8EDMMJ with PID 3188 (C:\Users\Ika\Desktop\literary-association\literary-association\literary-association-backend\target\classes started by Ika in C:\Users\Ika\Desktop\literary-association\payment-concentrator\payment-concentrator-backend)
27-12-2020 14:43:02.047 INFO  [main] com.la.LiteraryAssociationApp - No active profile set, falling back to default profiles: default
27-12-2020 14:43:04.100 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
27-12-2020 14:43:04.273 INFO  [main] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 160ms. Found 13 JPA repository interfaces.
27-12-2020 14:43:04.727 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration' of type [org.springframework.security.config.annotation.configuration.ObjectPostProcessorConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:43:04.732 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'objectPostProcessor' of type [org.springframework.security.config.annotation.configuration.AutowireBeanFactoryObjectPostProcessor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:43:04.735 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@25d2f66' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:43:04.739 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration' of type [org.springframework.security.config.annotation.method.configuration.GlobalMethodSecurityConfiguration] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:43:04.744 INFO  [main] o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker - Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
27-12-2020 14:43:05.058 INFO  [main] o.s.b.w.e.tomcat.TomcatWebServer - Tomcat initialized with port(s): 8080 (http)
27-12-2020 14:43:05.070 INFO  [main] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8080"]
27-12-2020 14:43:05.071 INFO  [main] o.a.catalina.core.StandardService - Starting service [Tomcat]
27-12-2020 14:43:05.072 INFO  [main] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/9.0.33]
27-12-2020 14:43:05.282 INFO  [main] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring embedded WebApplicationContext
27-12-2020 14:43:05.283 INFO  [main] o.s.web.context.ContextLoader - Root WebApplicationContext: initialization completed in 3085 ms
27-12-2020 14:43:05.630 INFO  [main] o.h.jpa.internal.util.LogHelper - HHH000204: Processing PersistenceUnitInfo [name: default]
27-12-2020 14:43:05.731 INFO  [main] org.hibernate.Version - HHH000412: Hibernate ORM core version 5.4.12.Final
